#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
1944509b32061283d8d972c89e9cebbb	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	Chryseobacterium_796614	Chryseobacterium_796614_unclassified
f7c62e80a3dc3b1aa1931a38f55194e9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	Chryseobacterium_796614	Chryseobacterium_796614_unclassified
d03b0fb050f87a968a4b971fa6715691	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	Chryseobacterium_796661	Chryseobacterium hispanicum
4e962016d2237db97df71fa2b12b7294	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	Cloacibacterium	Cloacibacterium normanense
ff4fc8415a2dd52626593dc16f7f2b0f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	Cloacibacterium	Cloacibacterium normanense
a5f14934e134b7afc127f65a8b527006	Bacteria	Firmicutes_A	Clostridia_258483	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified
e3e0b89b6626a75e1e686bc5a8d7a075	Bacteria	Firmicutes_A	Clostridia_258483	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified
39ab82aef13ddf06c4ee91ca54373fd3	Bacteria	Firmicutes_A	Clostridia_258483	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified
992608555deb2c297e7d201234e794e2	Bacteria	Firmicutes_A	Clostridia_258483	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified
455cf152e58e152e804547edd9828475	Bacteria	Firmicutes_A	Clostridia_258483	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified	Clostridia_258483_unclassified
950c13283aa88dad89e57fd82127b776	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Clostridium_A	Clostridium_A leptum
10b2b3e7a3d74c26479b033c06d003ad	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Acutalibacteraceae	Clostridium_A	Clostridium_A leptum
ca8be5caeacee1a62a344f79ccb66efe	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Clostridium_AQ	Clostridium_AQ innocuum
e217caa28a5efe7c9d2ba54e801229a8	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Clostridium_Q_134516	Clostridium_Q_134516_unclassified
98f248eacb84c0ca3f7820f6a0c020c8	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Clostridium_Q_135822	Clostridium_Q_135822 fessum
28c4e48dabcff35148a43827967ceb24	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Clostridium_Q_135822	Clostridium_Q_135822 fessum
e2ecd5f863a64f9d382611cdbdd8164b	Bacteria	Firmicutes_A	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_T	Clostridium_T_unclassified
8b2b49944389bd63af288fed168dbf98	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	COE1_unclassified
52b6495a7efbaebc9d53c95d45561d0c	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	COE1	COE1_unclassified
036433baceb4ff2412089bc2f725096a	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp000434535
ec62ff7852de655ff18e103a04a69b5b	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_unclassified
6e6133117f389dc8fa6fddfdaf6ddc87	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_unclassified
37691d76f21ed2c01cfd9e7abb02c117	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Comamonas_F_589250	Comamonas_F_589250_unclassified
57186430bde46ac5aab1c84aef9be7cd	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Comamonas_F_589250	Comamonas_F_589250_unclassified
17c7c91ad7d42d62005bb795a8668950	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Comamonas_F_589250	Comamonas_F_589250_unclassified
a1069b24169d3343c2d4659864833529	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Comamonas_F_589250	Comamonas_F_589250_unclassified
2ed41b2b3c67c40e1dcb3a514e38a148	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales_592522	Burkholderiaceae_A_592522	Comamonas_F_589250	Comamonas_F_589250 aquatica
adf75f58456af138041d93d4c0cc7f05	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Coprobacillaceae	Coprobacillus	Coprobacillus cateniformis
588e45808d533eb3def99c0e225af8cf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Coprobacteraceae	Coprobacter	Coprobacter secundus
80da4aee7d3ac409602816778da97769	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Coprococcus_A_121497	Coprococcus_A_121497 eutactus
9cbd4539000b41c0c4fc3c293e85d697	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Coprococcus_A_121497	Coprococcus_A_121497 eutactus
b8a3a5dc32bf2504e6c8f6ba19ffad09	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Coprococcus_A_121497	Coprococcus_A_121497 eutactus
09aaa4423b64c899c17d11a1923306fd	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Coprococcus_A_121497	Coprococcus_A_121497 eutactus
918ce62cb3008b19b31d9045c3057cc5	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Coprococcus_A_187866	Coprococcus_A_187866 catus
2edb54df24e3a68b421ac1a1c36a1a7b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Coprococcus_A_187866	Coprococcus_A_187866 catus
a663ec7989d19975ab107393a791341f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp900066535
b609bd4fa4b51d202eb157d809899f75	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp900066535
1851765a6f4327de4a54451482a5371e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp900066535
23f91c6702f55d73f1526c7bef74e4bc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp900066535
7cfcda5feaee5e547cc9640f04f5b802	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp000435795
d2efeaa720a96e9838151743f398cb19	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Copromonas	Copromonas sp000435795
d3b746e3ec258530c7e1a3fe27cb39af	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Copromorpha	Copromorpha sp900066305
806261f8486299d2ec1c76bd9b06340c	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Copromorpha	Copromorpha sp900066305
3a621beb35b81d7e41eaced6c0d5e2db	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
fa1deb1657efb552a47f9901b3b7e98a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
e493e557ad10097c45983b016f51ccd4	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
c86aed0ff6954ede509a2806b34c60d8	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
a0a0f13499f8510acdf1b5d693d9ee1f	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
6683234b7b6c5a154db0561810d3008f	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
becd34357e655d3c5e062bb54cfe3c03	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
9c50b427a0ba13312e0a46782bd74780	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
96bdabe708fb368a6e520afb8c8e29d2	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
135eaa73ab48998ea969ccef95bc1931	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
34ffd651e52275fa29c6b932854ed282	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
eb5fd972747fdac542fdcb7c83eb6ed8	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
0387312fd446e580478f564dc94f1cad	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
222ecea9171066520bf83e74d552ceeb	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
2b51aa8a16755a7c78b91b75263f09cf	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
e06b41d6ae147ffa0449c8f74f8d08bb	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
58227360f9f644a1cc34635c6b9f29dc	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
b9eaf6b1decb759aa7c6f525bb28df5d	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
d497b8ac44cf853371b36560620cc4de	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
59b586b7504ca8b49f05937405cf7b25	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
231430b764dc18d0f1c62562359fb7d7	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
fc82562c955129589a4f70329f14f732	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
f1543501964bbbc12b96b5593624d994	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
0f7ef1e1c2239b464e2dda65ede76375	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
c0508f7b63a7e9939b3a91d65ddec3a9	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
bd75281c68a166f02ea090fee384e105	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
8f451c18466a2bb05fdc47c5df76121a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
cd574c5d9a9111b8f615b3e2798cfa7a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
cb44b6f29b6fdccdd46c4e247d2c50f2	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
2ca5c2f783835a353fc5d97bc6bfc54b	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
caedeba30d214bd3e081e55b5a2a8e8b	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium matruchotii
08071e4fe9293ba50e1e079c96b090e9	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
8194c0b8e21c2d238e009d20a37db6df	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
3c5232dcd4221ddf97011a3b393f06dc	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
0a379e1e1634f915e4462616f5c9f1a3	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium durum
7d9447f686fbf5b4eadf897ee6904cb9	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium massiliense
643d432b8fc1d70497eb552d7ce343d2	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium massiliense
cc385ac1f93cd5e29946c7a808c81f5a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium atypicum
ba312e06c1e07e73a48ab0300d1e6439	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum
3a635c7bcd2a9a2aa0b2a45c1477d8ba	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum
5d4ca5dfef7e314a6123014771a299cf	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum
a41d2dc81dd49e9c93c57c8c0dce7ca0	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum
df16d42469bf43dc2ea2cdced229b1e3	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum
485e902a8fc3ee265f5e702a76285b23	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium propinquum
a1f966d42e7091b4f49ec2f59e17605d	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
109e947569afbd2804624543ff1e75b4	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
e17f59aa22d1e426aab08b185163acb0	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
c371ee7abf891fa5785015028484d367	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
d2611e498d8711093d33147638f835ef	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
5d2f3dec331775c5855d9f6f5ae1b114	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium accolens
4d0df892456b0c574cd671e9fcc1fe90	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium accolens
1cc7bd315a41496897db1f1635e31b9a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium accolens
848c1d3539076c3f785e74404465f1c4	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium accolens
62de1867e94c361c187d98be4c37b1fe	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium accolens
c974b1ff9debca40286539d84d50e3a7	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium accolens
e9a607fe32b8d3fe01ac6951c4adbb2d	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium accolens
9b9909cb17eeb9a5ef59224980ba9097	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium pyruviciproducens
005858badca3226e27ea0a7c06d3746a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium pyruviciproducens
9a7a92baad105c676ccdb4d8a038e1ba	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glucuronolyticum
3cad371ed9bd90f2ab5d8743c38b2706	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glucuronolyticum
ddcd54619cd91523947ccc7a5ef07942	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
487d8ad2fe0bbb1cba71064830c63dd7	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium riegelii
112cc025119cf49902b9a1f5521e3827	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glaucum
f231151b4e8dd5b4604e6934a4a9bc2e	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glaucum
37aedcc2ce24a3749cbde3de5eb572f5	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium thomssenii
a5ff0a0693af8f391c8d32007821a15a	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium gottingense
43d21b2a7e91aa4b5a43e56b30b22953	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium gottingense
454a7e1f19c46940eff3eea2a4c5a38c	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
48b0560a5de6e94bf930e2de4a9ba9c2	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium appendicis
b3b4d1707536d5b72c7ababd24ddc39e	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
d7f7e541f2c1ec014370c2b4c8765813	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
aefdc121eb76e676f35febeffcdd5714	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
38362d751b39ecf3f380ea6b7ae84cf3	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
0b3036bccc6703aaf9a95c9de5094718	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
4ea1676f85becd3203d98e5fcb487287	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
1e616896ea2419d65b78fe502ae3946c	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
bd826691feacdd255e5b14f93b682feb	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
68094a623fcc6525d07dd0b46e2cd7af	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
7175e86f9d1dfedb6ee13483832733e7	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
d70e8dee64bfed3574db46b1305da297	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
34cebeb33125c381559eeb1eabbe185c	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp001767255
7ae20f0ecc805ef09a2bf04e22c8a043	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium argentoratense
c49bf4e15a586e07ddce8242a7601870	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium minutissimum
eb6f3eff8287334e8e4257dbe230a0b9	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium aurimucosum
4b7dd232a6af57a30c0e6dc4e1ff8930	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
42490c0cbf939e9451de89bde01ac9bc	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
b6c33616fab4dc09afdb537bb2419a13	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
4df38e7949ee8d05e63c0450a198be96	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium_unclassified
808bfc8e4849af1a6ac90718c278a800	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium aurimucosum
4195fb85d4776b68c5bb594b8df99d49	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium aurimucosum
538bbc8658c4b657e7941c0e2f76dbb5	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium otitidis
d849be59a329b8d462f1d231cd2114c8	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium amycolatum_A
d47a7c5f30b1e5e193273ef7be371934	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium amycolatum_A
1185cfe45a3d64d89ddb79d20a89743f	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium jeikeium
25c6763de620fe3bd3557416da2dd03e	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium jeikeium
f23abc98394c2dc6d7287002c14aeea8	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium kroppenstedtii
bd556d0a8a1f9cd053979d96c8dc060e	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium kroppenstedtii
